paradigm,window,subject,fold,model,method,label_source,sample_idx,class_idx,runtime_seconds,hardware,score_type,n_samples_timed,partition_id,n_partitions,method_params
ADHD,TDAH,,4,tgarnet,IntegratedGradients,y_test,311,0,0.21839071399972454,NVIDIA T4 GPU,logits,18,1,5,"{'baseline': None, 'background_size': 34, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,IntegratedGradients,y_test,325,0,0.21768882500009568,NVIDIA T4 GPU,logits,18,1,5,"{'baseline': None, 'background_size': 34, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,IntegratedGradients,y_test,326,0,0.2170923240000775,NVIDIA T4 GPU,logits,18,1,5,"{'baseline': None, 'background_size': 34, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,IntegratedGradients,y_test,331,0,0.24050994999970499,NVIDIA T4 GPU,logits,18,1,5,"{'baseline': None, 'background_size': 34, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
ADHD,TDAH,,4,tgarnet,GradCAM++,y_test,47,0,0.10513870000022507,NVIDIA T4 GPU,logits,18,1,5,{'layer_name': None}
ADHD,TDAH,,4,tgarnet,GradCAM++,y_test,61,0,0.09576696900012394,NVIDIA T4 GPU,logits,18,1,5,{'layer_name': None}
ADHD,TDAH,,4,tgarnet,GradCAM++,y_test,63,0,0.09228392500017435,NVIDIA T4 GPU,logits,18,1,5,{'layer_name': None}
ADHD,TDAH,,4,tgarnet,GradCAM++,y_test,67,0,0.0987921500000084,NVIDIA T4 GPU,logits,18,1,5,{'layer_name': None}
ADHD,TDAH,,4,tgarnet,GradCAM++,y_test,92,0,0.09505292599988024,NVIDIA T4 GPU,logits,18,1,5,{'layer_name': None}
ADHD,TDAH,,4,tgarnet,GradCAM++,y_test,123,0,0.09002168600000005,NVIDIA T4 GPU,logits,18,1,5,{'layer_name': None}
ADHD,TDAH,,4,tgarnet,GradCAM++,y_test,132,0,0.09417332300017733,NVIDIA T4 GPU,logits,18,1,5,{'layer_name': None}
ADHD,TDAH,,4,tgarnet,GradCAM++,y_test,143,0,0.11145200900000418,NVIDIA T4 GPU,logits,18,1,5,{'layer_name': None}
ADHD,TDAH,,4,tgarnet,GradCAM++,y_test,167,0,0.09135105099994689,NVIDIA T4 GPU,logits,18,1,5,{'layer_name': None}
ADHD,TDAH,,4,tgarnet,GradCAM++,y_test,182,0,0.09127928099997007,NVIDIA T4 GPU,logits,18,1,5,{'layer_name': None}
ADHD,TDAH,,4,tgarnet,GradCAM++,y_test,205,0,0.1176454400001603,NVIDIA T4 GPU,logits,18,1,5,{'layer_name': None}
ADHD,TDAH,,4,tgarnet,GradCAM++,y_test,269,0,0.14672131299994362,NVIDIA T4 GPU,logits,18,1,5,{'layer_name': None}
ADHD,TDAH,,4,tgarnet,GradCAM++,y_test,294,0,0.12883289599994896,NVIDIA T4 GPU,logits,18,1,5,{'layer_name': None}
ADHD,TDAH,,4,tgarnet,GradCAM++,y_test,307,0,0.12611075199993138,NVIDIA T4 GPU,logits,18,1,5,{'layer_name': None}
ADHD,TDAH,,4,tgarnet,GradCAM++,y_test,311,0,0.12716753700033223,NVIDIA T4 GPU,logits,18,1,5,{'layer_name': None}
ADHD,TDAH,,4,tgarnet,GradCAM++,y_test,325,0,0.12053828999978577,NVIDIA T4 GPU,logits,18,1,5,{'layer_name': None}
ADHD,TDAH,,4,tgarnet,GradCAM++,y_test,326,0,0.13963116100012485,NVIDIA T4 GPU,logits,18,1,5,{'layer_name': None}
ADHD,TDAH,,4,tgarnet,GradCAM++,y_test,331,0,0.11940365400005248,NVIDIA T4 GPU,logits,18,1,5,{'layer_name': None}
ADHD,TDAH,,4,tgarnet,STF-KernelSHAP,y_test,47,0,1.9461694500000704,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(0.5, 4.0), (4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
ADHD,TDAH,,4,tgarnet,STF-KernelSHAP,y_test,61,0,0.9611875380001038,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(0.5, 4.0), (4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
ADHD,TDAH,,4,tgarnet,STF-KernelSHAP,y_test,63,0,0.7140101700001651,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(0.5, 4.0), (4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
ADHD,TDAH,,4,tgarnet,STF-KernelSHAP,y_test,67,0,0.6887905399998999,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(0.5, 4.0), (4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
ADHD,TDAH,,4,tgarnet,STF-KernelSHAP,y_test,92,0,0.7235831060002056,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(0.5, 4.0), (4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
ADHD,TDAH,,4,tgarnet,STF-KernelSHAP,y_test,123,0,0.6915226210003311,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(0.5, 4.0), (4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
ADHD,TDAH,,4,tgarnet,STF-KernelSHAP,y_test,132,0,0.6795277020000867,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(0.5, 4.0), (4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
ADHD,TDAH,,4,tgarnet,STF-KernelSHAP,y_test,143,0,0.6807642610001494,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(0.5, 4.0), (4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
ADHD,TDAH,,4,tgarnet,STF-KernelSHAP,y_test,167,0,0.6634353170002214,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(0.5, 4.0), (4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
ADHD,TDAH,,4,tgarnet,STF-KernelSHAP,y_test,182,0,0.7003209819999938,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(0.5, 4.0), (4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
ADHD,TDAH,,4,tgarnet,STF-KernelSHAP,y_test,205,0,0.6808216660001563,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(0.5, 4.0), (4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
ADHD,TDAH,,4,tgarnet,STF-KernelSHAP,y_test,269,0,0.7205480289999286,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(0.5, 4.0), (4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
ADHD,TDAH,,4,tgarnet,STF-KernelSHAP,y_test,294,0,0.7090920929999811,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(0.5, 4.0), (4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
ADHD,TDAH,,4,tgarnet,STF-KernelSHAP,y_test,307,0,0.7569478430000345,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(0.5, 4.0), (4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
ADHD,TDAH,,4,tgarnet,STF-KernelSHAP,y_test,311,0,0.6943391410000004,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(0.5, 4.0), (4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
ADHD,TDAH,,4,tgarnet,STF-KernelSHAP,y_test,325,0,0.7720232719998421,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(0.5, 4.0), (4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
ADHD,TDAH,,4,tgarnet,STF-KernelSHAP,y_test,326,0,0.9704108149999229,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(0.5, 4.0), (4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
ADHD,TDAH,,4,tgarnet,STF-KernelSHAP,y_test,331,0,1.146571707000021,NVIDIA T4 GPU,logits,18,1,5,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(0.5, 4.0), (4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
